code,nom,departement,surface_ha,foret_ha,taux_boisement,score,total_perturb_ha,taux_coupe_annuel
28049,Boncé,28,897.107,41.661,4.644,E,0.0,0.0
28050,Boncourt,28,374.809,88.086,23.502,E,12.81,1.876
28051,Bonneval,28,2879.404,272.489,9.463,E,3.63,0.172
28052,Bouglainval,28,1446.561,185.502,12.824,D,0.0,0.0
28053,Le Boullay-les-Deux-Églises,28,1394.626,220.65,15.821,D,4.36,0.255
28054,Le Boullay-Mivoye,28,1104.168,39.771,3.602,E,0.93,0.302
28055,Le Boullay-Thierry,28,1292.939,141.254,10.925,D,0.99,0.09
28056,Boutigny-Prouais,28,3302.065,238.589,7.225,E,7.63,0.413
28057,Bouville,28,1566.657,106.869,6.821,E,0.0,0.0
28058,Bréchamps,28,550.968,269.238,48.866,C,4.9,0.235
28059,Brezolles,28,1426.322,85.815,6.016,E,0.86,0.129
28060,Briconville,28,633.593,46.14,7.282,E,0.61,0.171
28061,Brou,28,1966.86,62.664,3.186,E,1.48,0.305
28062,Broué,28,1219.409,25.54,2.094,E,0.0,0.0
28063,,,2017.181,349.936,17.348,E,4382.28,161.588
28064,Bû,28,2308.888,593.894,25.722,C,2.56,0.056
28065,Bullainville,28,669.874,2.771,0.414,E,0.0,0.0
28067,Cernay,28,788.256,30.548,3.875,E,3.09,1.305
28068,Challet,28,1014.296,14.655,1.445,E,0.0,0.0
28070,Champhol,28,548.491,93.625,17.07,D,0.0,0.0
28071,Champrond-en-Gâtine,28,3428.071,1882.534,54.915,B,15.6,0.107
28072,Champrond-en-Perchet,28,917.684,60.523,6.595,E,0.02,0.004
28073,Champseru,28,1508.797,81.15,5.378,E,0.0,0.0
28074,La Chapelle-d'Aunainville,28,753.144,12.823,1.703,E,0.0,0.0
28075,La Chapelle-du-Noyer,28,1336.481,190.277,14.237,D,1.47,0.1
28076,La Chapelle-Forainvilliers,28,542.232,30.663,5.655,E,0.0,0.0
28077,La Chapelle-Fortin,28,1452.558,255.456,17.587,D,0.56,0.028
28078,Chapelle-Guillaume,28,2009.38,768.811,38.261,C,15.28,0.256
28079,Chapelle-Royale,28,999.096,26.253,2.628,E,0.37,0.182
28080,Charbonnières,28,2108.012,296.427,14.062,D,6.53,0.284
28081,Charonville,28,972.398,7.384,0.759,E,0.0,0.0
28082,Charpont,28,723.506,273.569,37.812,D,11.86,0.559
28084,Chartainvilliers,28,919.602,117.625,12.791,D,0.45,0.049
28085,Chartres,28,1695.494,96.749,5.706,E,0.0,0.0
28086,Chassant,28,446.662,42.596,9.537,E,1.7,0.515
28087,Châtaincourt,28,1485.196,63.459,4.273,E,0.89,0.181
28088,Châteaudun,28,2845.93,283.934,9.977,E,6.42,0.292
28089,Châteauneuf-en-Thymerais,28,409.414,232.802,56.862,C,6.87,0.381
28090,Les Châtelets,28,989.716,91.343,9.229,E,0.0,0.0
28091,Les Châtelliers-Notre-Dame,28,1103.132,246.196,22.318,D,15.83,0.83
28092,Châtenay,28,1043.635,25.55,2.448,E,0.0,0.0
28094,Chaudon,28,1151.222,334.756,29.078,C,7.74,0.298
28095,Chauffours,28,754.151,7.694,1.02,E,0.0,0.0
28096,La Chaussée-d'Ivry,28,847.641,197.924,23.35,C,1.43,0.093
28098,Cherisy,28,1239.027,143.846,11.61,D,1.2,0.108
28099,Chuisnes,28,2321.938,264.849,11.406,D,0.72,0.035
28100,Cintray,28,401.061,5.115,1.275,E,0.0,0.0
28102,Clévilliers,28,1593.923,58.811,3.69,E,0.49,0.108
28103,Cloyes-les-Trois-Rivières,28,11977.061,2091.418,17.462,D,52.03,0.321
28104,Coltainville,28,1814.08,104.508,5.761,E,4.09,0.505
28105,Combres,28,1514.801,129.751,8.566,E,0.0,0.0
28106,Conie-Molitard,28,1514.348,269.922,17.824,D,13.31,0.636
28107,Corancez,28,690.829,29.535,4.275,E,0.53,0.232
28108,Cormainville,28,1808.222,104.626,5.786,E,2.72,0.335
28109,Les Corvées-les-Yys,28,1376.21,317.03,23.036,C,0.0,0.0
28110,Le Coudray,28,548.16,39.402,7.188,E,0.06,0.02
28111,Coudray-au-Perche,28,1464.219,236.102,16.125,D,1.14,0.062
28112,,,1361.935,254.009,18.651,E,3363.19,170.844
28113,Coulombs,28,1264.51,223.569,17.68,D,1.84,0.106
28114,Courbehaye,28,1986.839,139.439,7.018,E,6.59,0.61
28116,Courville-sur-Eure,28,1117.72,20.099,1.798,E,0.08,0.051
28117,Crécy-Couvé,28,677.718,94.974,14.014,D,6.61,0.898
28118,Croisilles,28,576.488,110.417,19.153,D,0.0,0.0
28119,La Croix-du-Perche,28,1255.372,184.131,14.667,D,0.77,0.054
28120,Crucey-Villages,28,4438.726,339.375,7.646,E,3.28,0.125
28121,Dambron,28,1192.719,18.029,1.512,E,0.0,0.0
28122,Dammarie,28,3272.776,69.419,2.121,E,0.0,0.0
28123,Dampierre-sous-Brou,28,1450.951,181.438,12.505,D,0.71,0.05
28124,Dampierre-sur-Avre,28,1828.11,394.159,21.561,C,2.1,0.069
28126,Dancy,28,990.997,2.596,0.262,E,0.0,0.0
28127,Dangeau,28,5509.512,556.718,10.105,D,2.54,0.059
28128,Dangers,28,739.963,43.173,5.834,E,0.0,0.0
28129,Denonville,28,1295.736,65.963,5.091,E,0.0,0.0
28130,Digny,28,4067.563,436.912,10.741,D,4.47,0.132
28132,Donnemain-Saint-Mamès,28,1281.023,97.433,7.606,E,1.54,0.204
28134,Dreux,28,2428.776,616.002,25.363,C,16.7,0.35
28135,Droue-sur-Drouette,28,542.054,196.964,36.337,C,0.51,0.033
28136,Écluzelles,28,327.337,58.484,17.867,D,0.88,0.194
28137,Écrosnes,28,2392.102,118.25,4.943,E,0.12,0.013
28139,Épeautrolles,28,932.081,22.556,2.42,E,0.64,0.366
28140,Épernon,28,660.236,116.022,17.573,D,10.0,1.112
28141,Ermenonville-la-Grande,28,1208.544,11.918,0.986,E,0.0,0.0
28142,Ermenonville-la-Petite,28,514.096,43.965,8.552,E,0.0,0.0
28143,Escorpain,28,958.323,251.531,26.247,C,7.13,0.366
28144,Les Étilleux,28,842.145,48.25,5.729,E,1.05,0.281
28146,Faverolles,28,1005.644,283.985,28.239,D,13.88,0.631
28147,Favières,28,1280.836,102.421,7.996,E,0.6,0.076
28148,Le Favril,28,2403.74,1387.088,57.705,B,3.12,0.029
28149,La Ferté-Vidame,28,4025.892,3313.658,82.309,A,10.82,0.042
28151,Fessanvilliers-Mattanvilliers,28,1184.253,60.169,5.081,E,0.0,0.0
28153,Flacey,28,1415.55,300.954,21.261,C,3.11,0.133
28154,Fontaine-la-Guyon,28,1470.795,344.525,23.424,D,20.13,0.754
28155,Fontaine-les-Ribouts,28,719.297,195.499,27.179,C,0.0,0.0
28156,Fontaine-Simon,28,1709.23,326.229,19.086,D,0.0,0.0
28157,Fontenay-sur-Conie,28,1343.538,334.381,24.888,C,4.31,0.166
28158,Fontenay-sur-Eure,28,1373.104,75.965,5.532,E,1.2,0.204
28159,La Framboisière,28,510.471,12.243,2.398,E,0.0,0.0
28160,Francourville,28,1857.378,5.362,0.289,E,0.0,0.0
28161,Frazé,28,2775.252,534.852,19.272,D,6.09,0.147
28162,Fresnay-le-Comte,28,837.423,66.376,7.926,E,0.0,0.0
28163,Fresnay-le-Gilmert,28,606.367,7.925,1.307,E,0.0,0.0
28164,Fresnay-l'Évêque,28,2924.838,120.285,4.113,E,12.75,1.368
28165,,,2313.482,404.698,17.493,E,5569.5,177.576
28166,Friaize,28,1061.702,557.745,52.533,B,8.01,0.185
28167,Fruncé,28,1699.711,83.643,4.921,E,0.05,0.008
28168,Gallardon,28,1117.969,97.977,8.764,E,3.16,0.416
28169,Garancières-en-Beauce,28,1138.048,2.02,0.178,E,0.0,0.0
28170,Garancières-en-Drouais,28,653.966,32.961,5.04,E,0.0,0.0
28171,Garnay,28,1444.546,380.293,26.326,C,0.0,0.0
28172,Gas,28,1232.076,135.167,10.971,D,4.0,0.382
28173,Gasville-Oisème,28,911.767,199.185,21.846,C,0.93,0.06
28175,La Gaudaine,28,919.557,220.505,23.979,C,6.29,0.368
28176,Le Gault-Saint-Denis,28,2358.594,308.851,13.095,D,2.7,0.113
28177,Gellainville,28,1198.528,14.412,1.202,E,0.0,0.0
28178,Germainville,28,879.473,24.735,2.812,E,0.0,0.0
28180,Gilles,28,736.255,200.365,27.214,C,0.0,0.0
28182,Gohory,28,960.279,23.769,2.475,E,0.0,0.0
28183,Gommerville,28,3265.189,194.144,5.946,E,0.0,0.0
28184,Gouillons,28,1214.078,8.284,0.682,E,0.0,0.0
28185,Goussainville,28,1327.169,35.873,2.703,E,0.0,0.0
28187,Guainville,28,1433.164,298.118,20.801,C,11.01,0.477
28188,Le Gué-de-Longroi,28,693.103,94.764,13.672,D,1.39,0.189
28189,Guilleville,28,1348.07,48.304,3.583,E,0.11,0.029
28190,Guillonville,28,2737.69,26.009,0.95,E,0.0,0.0
28191,Hanches,28,1629.174,187.343,11.499,D,16.68,1.149
28192,Happonvilliers,28,1913.351,299.8,15.669,D,0.0,0.0
28193,Havelu,28,372.074,25.754,6.922,E,0.0,0.0
28194,Houville-la-Branche,28,1385.149,95.331,6.882,E,0.0,0.0
28195,Houx,28,631.788,160.107,25.342,E,25.0,2.015
28196,Illiers-Combray,28,3398.843,358.887,10.559,D,6.94,0.25
28197,Intréville,28,899.663,7.041,0.783,E,0.0,0.0
28198,Jallans,28,908.18,1.438,0.158,E,0.0,0.0
28199,Janville-en-Beauce,28,1232.772,2.239,0.182,E,0.0,0.0
28200,Jaudrais,28,1544.165,423.161,27.404,C,0.67,0.02
28201,Jouy,28,1303.807,172.176,13.206,D,6.71,0.503
28202,Lamblore,28,1081.602,75.3,6.962,E,0.88,0.151
28203,Landelles,28,1039.35,187.325,18.023,D,4.09,0.282
28205,,,2691.513,754.302,28.025,E,5569.2,95.268
28206,Laons,28,1583.423,53.989,3.41,E,0.03,0.007
28207,Léthuin,28,702.194,10.711,1.525,E,0.0,0.0
28208,Levainville,28,552.316,99.077,17.938,D,0.0,0.0
28209,Lèves,28,753.635,194.964,25.87,C,0.0,0.0
28210,Levesville-la-Chenard,28,1394.254,11.917,0.855,E,0.0,0.0
28211,Logron,28,2280.803,227.956,9.995,E,1.59,0.09
28212,Loigny-la-Bataille,28,1825.442,25.443,1.394,E,0.0,0.0
28213,Lormaye,28,147.44,28.17,19.106,D,0.35,0.16
28214,La Loupe,28,741.179,84.368,11.383,D,0.0,0.0
28215,Louville-la-Chenard,28,1991.045,54.517,2.738,E,0.0,0.0
28216,Louvilliers-en-Drouais,28,418.089,14.817,3.544,E,0.35,0.305
28217,Louvilliers-lès-Perche,28,1452.197,471.197,32.447,C,0.0,0.0
28218,Lucé,28,573.32,27.656,4.824,E,0.0,0.0
28219,Luigny,28,1623.813,178.406,10.987,D,1.59,0.115
28220,Luisant,28,440.518,59.182,13.435,E,6.59,1.437
28221,Lumeau,28,1514.97,21.156,1.396,E,0.0,0.0
28222,Luplanté,28,1671.521,79.564,4.76,E,0.0,0.0
28223,Luray,28,455.423,8.598,1.888,E,0.53,0.795
28225,Magny,28,1320.332,6.209,0.47,E,0.0,0.0
28226,Maillebois,28,4135.988,683.719,16.531,D,15.06,0.284
28227,Maintenon,28,1151.177,371.699,32.289,D,19.73,0.685
28229,Mainvilliers,28,1200.875,104.775,8.725,E,0.0,0.0
28230,Maisons,28,953.766,14.537,1.524,E,0.0,0.0
28231,La Mancelière,28,589.794,138.658,23.509,C,2.29,0.213
28232,Manou,28,1362.566,384.441,28.214,C,0.6,0.02
28233,Marboué,28,2667.601,384.141,14.4,D,3.32,0.112
28234,Marchéville,28,1260.604,41.913,3.325,E,2.79,0.859
28235,Marchezais,28,222.947,0.0,0.0,E,0.0,0
28236,Arcisses,28,1228.581,250.938,20.425,C,0.55,0.028
28237,Marolles-les-Buis,28,1320.064,278.209,21.075,C,4.86,0.225
28239,Marville-Moutiers-Brûlé,28,2037.612,250.325,12.285,D,3.51,0.181
28240,Meaucé,28,1162.851,29.432,2.531,E,0.0,0.0
28242,Méréglise,28,441.953,54.597,12.354,D,5.0,1.182
28243,Mérouville,28,968.805,1.953,0.202,E,0.0,0.0
28245,Meslay-le-Grenet,28,890.246,47.674,5.355,E,0.47,0.127
28246,Meslay-le-Vidame,28,1494.527,98.769,6.609,E,0.0,0.0
28247,Le Mesnil-Simon,28,920.781,125.528,13.633,D,0.44,0.045
28248,Le Mesnil-Thomas,28,1615.971,341.666,21.143,C,0.0,0.0
28249,Mévoisins,28,433.104,68.788,15.883,E,14.33,2.688
28251,Mézières-en-Drouais,28,852.083,181.452,21.295,C,1.49,0.106
28252,Miermaigne,28,1113.194,150.704,13.538,D,5.52,0.473
28253,Mignières,28,1309.472,79.882,6.1,E,2.76,0.446
28254,Mittainvilliers-Vérigny,28,2482.618,180.603,7.275,E,0.49,0.035
28255,Moinville-la-Jeulin,28,612.328,10.847,1.771,E,0.0,0.0
28256,Moléans,28,1100.635,424.278,38.548,C,10.89,0.331
28257,Mondonville-Saint-Jean,28,550.17,0.852,0.155,E,0.0,0.0
28259,Montboissier,28,1424.069,101.142,7.102,E,0.0,0.0
28260,Montharville,28,647.801,145.135,22.404,C,1.25,0.111
28261,Montigny-le-Chartif,28,2617.673,834.122,31.865,D,61.64,0.954
28263,Montigny-sur-Avre,28,742.513,257.094,34.625,C,0.47,0.024
28264,Montireau,28,1039.314,504.268,48.519,B,7.64,0.195
28265,Montlandon,28,298.513,45.638,15.288,D,0.0,0.0
28267,Montreuil,28,632.129,143.554,22.71,D,6.84,0.615
28268,Morainville,28,387.914,41.071,10.588,D,0.0,0.0
28269,Morancez,28,716.77,54.419,7.592,E,11.16,2.646
28270,Moriers,28,904.974,3.44,0.38,E,0.0,0.0
28271,Morvilliers,28,1005.063,417.364,41.526,B,0.03,0.001
28272,Mottereau,28,879.243,239.921,27.287,C,1.02,0.055
28273,Moulhard,28,1143.039,111.102,9.72,E,4.51,0.524
28274,Moutiers,28,2150.365,23.668,1.101,E,0.0,0.0
28275,Néron,28,1925.081,393.177,20.424,C,3.01,0.099
28276,,,1577.281,18.983,1.204,E,2713.2,1844.231
28277,Neuvy-en-Dunois,28,2589.486,1.642,0.063,E,0.0,0.0
28278,Nogent-le-Phaye,28,1495.639,224.78,15.029,D,1.54,0.088
28279,Nogent-le-Roi,28,1321.294,127.416,9.643,E,3.04,0.308
28280,Nogent-le-Rotrou,28,2343.437,263.675,11.252,D,2.63,0.129
28281,Nogent-sur-Eure,28,928.25,129.873,13.991,D,2.33,0.231
28282,Nonvilliers-Grandhoux,28,2200.578,477.79,21.712,C,0.0,0.0
28283,Nottonville,28,2473.474,284.317,11.495,D,3.02,0.137
28284,Oinville-Saint-Liphard,28,2184.531,19.162,0.877,E,0.0,0.0
28285,Oinville-sous-Auneau,28,1048.123,103.413,9.866,E,1.88,0.235
28286,Ollé,28,1310.978,35.032,2.672,E,0.0,0.0
28287,Orgères-en-Beauce,28,1535.58,60.938,3.968,E,0.0,0.0
28289,Ormoy,28,921.602,110.75,12.017,D,0.0,0.0
28290,Orrouer,28,1316.741,9.589,0.728,E,0.0,0.0
28291,Ouarville,28,2037.022,26.266,1.289,E,0.74,0.364
28292,Ouerre,28,1282.109,258.041,20.126,C,2.8,0.14
28293,Oulins,28,1025.088,125.758,12.268,E,29.18,2.994
28294,Oysonville,28,961.092,44.741,4.655,E,0.0,0.0
28296,Péronville,28,2492.806,87.8,3.522,E,4.51,0.663
28298,Pierres,28,1056.238,164.229,15.549,D,8.27,0.65
28299,Les Pinthières,28,407.326,39.216,9.628,E,0.0,0.0
28300,Poinville,28,816.293,0.155,0.019,E,0.0,0.0
28301,Poisvilliers,28,1061.724,28.351,2.67,E,0.51,0.232
28302,Pontgouin,28,2544.346,746.623,29.344,C,1.13,0.02
28303,Poupry,28,1458.546,54.901,3.764,E,0.0,0.0
28304,Prasville,28,1660.121,40.205,2.422,E,0.0,0.0
28305,Pré-Saint-Évroult,28,2152.429,9.881,0.459,E,0.0,0.0
28306,Pré-Saint-Martin,28,731.153,0.136,0.019,E,0.0,0.0
28308,Prudemanche,28,1549.259,221.493,14.297,D,0.61,0.036
28309,Prunay-le-Gillon,28,2575.011,7.051,0.274,E,0.0,0.0
28310,La Puisaye,28,2058.88,735.727,35.734,C,2.25,0.039
28311,,,795.83,5.56,0.699,E,1594.68,3700.812
28312,Puiseux,28,519.887,4.083,0.785,E,0.01,0.032
28313,Réclainville,28,993.428,4.996,0.503,E,0.0,0.0
28314,Les Ressuintes,28,753.768,216.97,28.785,C,5.62,0.334
28315,Revercourt,28,546.049,69.013,12.639,E,8.37,1.565
28316,Rohaire,28,1001.292,54.349,5.428,E,0.0,0.0
28317,Roinville,28,687.832,66.907,9.727,E,1.21,0.233
28319,Neuville Saint Denis,28,1956.248,13.394,0.685,E,0.0,0.0
28321,Rouvres,28,1640.304,445.242,27.144,C,2.79,0.081
28322,Rueil-la-Gadelière,28,1894.938,462.947,24.431,C,9.16,0.255
28323,Saint-Ange-et-Torçay,28,1672.592,264.391,15.807,D,1.51,0.074
28324,Saint-Arnoult-des-Bois,28,2067.951,113.303,5.479,E,0.01,0.001
28325,Saint-Aubin-des-Bois,28,1816.567,407.53,22.434,C,2.81,0.089
28326,Saint-Avit-les-Guespières,28,1272.549,221.698,17.422,D,3.8,0.221
28327,Saint-Bomer,28,1343.968,322.251,23.978,C,9.57,0.383
28329,Saint-Christophe,28,616.577,136.111,22.075,C,2.66,0.252
28330,Villemaury,28,7727.574,102.557,1.327,E,3.93,0.494
28331,Saintigny,28,2206.215,555.69,25.187,C,3.33,0.077
28332,Sainte-Gemme-Moronval,28,548.987,105.454,19.209,D,1.48,0.181
28333,Saint-Denis-des-Puits,28,1377.555,570.278,41.398,C,11.91,0.269
28334,Saint-Denis-Lanneray,28,1375.855,442.725,32.178,C,12.99,0.379
28335,Saint-Éliph,28,2380.002,458.968,19.284,D,0.0,0.0
28336,Saint-Éman,28,461.875,140.24,30.363,D,7.33,0.674
28337,Saint-Georges-sur-Eure,28,1548.011,117.959,7.62,E,0.61,0.067
28339,Saint-Germain-le-Gaillard,28,829.225,23.086,2.784,E,0.0,0.0
28341,Saint-Jean-de-Rebervilliers,28,1093.849,397.475,36.337,C,1.7,0.055
28342,Saint-Jean-Pierre-Fixte,28,701.857,101.508,14.463,D,0.9,0.114
28343,Saint-Laurent-la-Gâtine,28,699.36,17.872,2.555,E,0.0,0.0
28344,Saint-Léger-des-Aubées,28,1337.664,97.032,7.254,E,0.0,0.0
28346,Saint-Lubin-de-Cravant,28,690.939,97.353,14.09,D,0.0,0.0
28347,Saint-Lubin-de-la-Haye,28,1436.152,123.125,8.573,E,0.0,0.0
28348,Saint-Lubin-des-Joncherets,28,1446.998,268.49,18.555,D,0.92,0.044
28349,Saint-Lucien,28,881.021,164.838,18.71,D,0.0,0.0
28350,Saint-Luperce,28,1451.053,127.241,8.769,E,0.0,0.0
28351,Saint-Maixme-Hauterive,28,3209.412,1116.875,34.8,C,12.36,0.143
28352,Saint-Martin-de-Nigelles,28,1237.076,150.394,12.157,D,2.77,0.238
28353,Saint-Maur-sur-le-Loir,28,1668.97,399.565,23.941,C,2.38,0.077
28354,Saint-Maurice-Saint-Germain,28,1215.03,188.658,15.527,D,0.0,0.0
28355,Saint-Ouen-Marchefroy,28,941.831,166.331,17.66,D,0.0,0.0
28357,Saint-Piat,28,1142.06,266.091,23.299,C,5.73,0.278
28358,Saint-Prest,28,1691.483,318.883,18.852,D,5.42,0.219
28359,Saint-Rémy-sur-Avre,28,1307.479,340.001,26.004,C,3.96,0.15
28360,Saint-Sauveur-Marville,28,1887.972,296.123,15.685,D,5.75,0.251
28362,Saint-Victor-de-Buthon,28,2821.19,311.373,11.037,D,4.55,0.189
28363,Sainville,28,2203.05,39.967,1.814,E,0.0,0.0
28364,Sancheville,28,2194.975,26.171,1.192,E,0.0,0.0
28365,Sandarville,28,955.613,0.894,0.094,E,0.0,0.0
28366,Santeuil,28,934.72,0.0,0.0,E,0.0,0
28367,Santilly,28,1791.673,0.699,0.039,E,0.0,0.0
28368,La Saucelle,28,1426.044,529.489,37.13,C,5.72,0.139
28369,Saulnières,28,1065.226,105.097,9.866,E,0.0,0.0
28370,Saumeray,28,1946.567,81.529,4.188,E,0.14,0.022
28371,Saussay,28,472.468,85.624,18.123,D,3.19,0.481
28372,Senantes,28,770.17,39.601,5.142,E,0.0,0.0
28373,Senonches,28,6280.372,4407.028,70.171,C,70.5,0.206
28374,Serazereux,28,1567.573,27.61,1.761,E,0.0,0.0
28375,Serville,28,560.623,0.215,0.038,E,0.0,0.0
28376,,,1834.993,274.946,14.983,E,4392.35,206.133
28377,Sorel-Moussel,28,1295.834,630.484,48.655,B,9.04,0.185
28378,Souancé-au-Perche,28,1900.747,233.941,12.308,D,10.11,0.558
28379,Soulaires,28,597.162,112.479,18.836,D,6.08,0.697
28380,Sours,28,3314.769,220.43,6.65,E,0.64,0.037
28382,Terminiers,28,3209.846,13.928,0.434,E,0.0,0.0
28383,Theuville,28,3035.227,80.722,2.66,E,0.0,0.0
28385,Le Thieulin,28,1185.971,160.3,13.516,D,4.82,0.388
28386,Thimert-Gâtelles,28,4281.443,289.606,6.764,E,11.93,0.532
28387,Thiron-Gardais,28,1350.083,244.818,18.134,D,0.08,0.004
28388,Thivars,28,921.98,115.213,12.496,E,22.81,2.555
28389,Thiville,28,2817.098,173.176,6.147,E,7.92,0.59
28390,Tillay-le-Péneux,28,2229.609,82.759,3.712,E,0.0,0.0
28391,Toury,28,1894.012,15.632,0.825,E,0.0,0.0
28392,Trancrainville,28,1163.881,15.543,1.335,E,0.0,0.0
28393,Tremblay-les-Villages,28,6345.818,295.955,4.664,E,2.97,0.129
28394,Tréon,28,1099.088,107.72,9.801,E,0.0,0.0
28395,Trizay-Coutretot-Saint-Serge,28,1120.194,64.159,5.728,E,0.53,0.107
28396,Trizay-lès-Bonneval,28,989.608,59.136,5.976,E,0.58,0.127
28397,Umpeau,28,1148.61,30.049,2.616,E,0.0,0.0
28398,Unverre,28,6231.656,185.664,2.979,E,2.28,0.158
28400,Varize,28,1383.087,121.947,8.817,E,5.92,0.626
28401,Vaupillon,28,1267.716,86.631,6.834,E,0.0,0.0
28403,Ver-lès-Chartres,28,948.261,64.089,6.759,E,6.64,1.337
28404,Vernouillet,28,1223.779,125.145,10.226,D,1.91,0.197
28405,Vert-en-Drouais,28,973.962,206.387,21.191,C,4.62,0.289
28406,Éole-en-Beauce,28,9017.614,667.674,7.404,E,2.21,0.043
28407,Vichères,28,1243.896,134.445,10.808,D,0.47,0.045
28408,Vierville,28,672.09,4.439,0.66,E,0.0,0.0
28409,Vieuvicq,28,1569.538,104.707,6.671,E,0.0,0.0
28410,Villampuy,28,1669.372,1.305,0.078,E,0.0,0.0
28411,Villars,28,841.311,1.257,0.149,E,0.0,0.0
28412,,,1391.052,3.902,0.281,E,2398.2,7930.424
28414,Villebon,28,227.256,118.648,52.209,B,0.7,0.076
28415,Villemeux-sur-Eure,28,1877.733,568.166,30.258,C,18.06,0.41
28417,Villiers-le-Morhier,28,1061.628,329.918,31.077,D,13.67,0.535
28418,Villiers-Saint-Orien,28,1521.679,85.001,5.586,E,0.0,0.0
28419,Vitray-en-Beauce,28,1096.125,51.004,4.653,E,0.0,0.0
28421,Voise,28,1032.432,52.785,5.113,E,10.26,2.508
28422,Les Villages Vovéens,28,6393.687,483.912,7.569,E,0.55,0.015
28423,Yermenonville,28,518.358,83.779,16.162,E,10.35,1.594
28424,Yèvres,28,4175.208,54.677,1.31,E,1.16,0.274
28425,Ymeray,28,690.004,167.061,24.212,C,1.73,0.134
28426,Ymonville,28,2085.342,50.25,2.41,E,0.0,0.0
29001,Argol,29,3159.804,1124.559,35.59,E,164.96,1.893
29002,Arzano,29,3390.97,1036.094,30.555,C,30.23,0.376
29003,Audierne,29,1833.447,439.035,23.946,C,2.6,0.076
29004,Bannalec,29,7815.252,1261.484,16.141,D,40.73,0.417
29005,Baye,29,729.138,149.657,20.525,C,4.9,0.422
29006,Bénodet,29,1044.58,218.596,20.927,D,9.89,0.584
29007,Berrien,29,5594.689,2566.366,45.871,D,162.73,0.818
29008,Beuzec-Cap-Sizun,29,3496.147,450.805,12.894,D,18.66,0.534
29010,Bodilis,29,2008.431,140.392,6.99,E,4.58,0.421
29011,Bohars,29,730.619,111.315,15.236,D,3.87,0.449
29012,Bolazec,29,1759.556,289.918,16.477,D,3.01,0.134
29013,Botmeur,29,1437.342,934.147,64.991,A,3.68,0.051
29014,Botsorhel,29,2558.054,761.596,29.772,C,8.23,0.139
29015,Bourg-Blanc,29,2864.57,175.475,6.126,E,25.4,1.868
29016,Brasparts,29,4715.794,1880.938,39.886,D,124.08,0.851
29017,Brélès,29,1397.444,230.585,16.501,D,8.19,0.458
29018,Brennilis,29,2038.255,720.754,35.361,D,52.01,0.931
29019,Brest,29,4914.258,462.074,9.403,E,9.29,0.259
29020,Briec,29,6757.908,541.757,8.017,E,23.41,0.558
29021,Plounéour-Brignogan-plages,29,1499.024,62.719,4.184,E,9.21,1.895
29022,Camaret-sur-Mer,29,1310.566,809.321,61.754,B,10.1,0.161
29023,Carantec,29,916.159,72.771,7.943,E,0.0,0.0
29024,Carhaix-Plouguer,29,2586.234,223.546,8.644,E,6.07,0.35
29025,Cast,29,3741.758,537.39,14.362,D,10.07,0.242
29026,Châteaulin,29,2016.548,436.986,21.67,C,7.27,0.215
29027,Châteauneuf-du-Faou,29,4206.374,401.142,9.537,E,7.02,0.226
29028,Cléden-Cap-Sizun,29,1929.33,514.04,26.643,C,7.83,0.197
29029,Cléden-Poher,29,3016.93,410.563,13.609,D,27.0,0.849
29030,Cléder,29,3756.614,393.476,10.474,D,11.44,0.375
29031,Clohars-Carnoët,29,3510.667,999.268,28.464,C,4.62,0.06
29032,Clohars-Fouesnant,29,1290.269,419.551,32.517,C,6.44,0.198
29033,Le Cloître-Pleyben,29,2044.811,223.209,10.916,D,1.61,0.093
29034,Le Cloître-Saint-Thégonnec,29,2865.074,860.416,30.031,C,8.49,0.127
29035,Coat-Méal,29,1074.273,147.182,13.701,D,12.07,1.058
29036,Collorec,29,2812.406,460.37,16.369,D,5.99,0.168
29037,Combrit,29,2412.218,754.819,31.291,D,31.18,0.533
29038,Commana,29,4022.859,1356.697,33.725,D,80.34,0.764
29039,Concarneau,29,4105.853,724.622,17.649,D,11.07,0.197
29040,Le Conquet,29,856.674,256.12,29.897,C,1.4,0.071
29041,Coray,29,3144.688,224.855,7.15,E,8.9,0.511
29042,Crozon,29,8037.287,3815.268,47.47,C,68.03,0.23
29043,Daoulas,29,569.477,105.096,18.455,D,1.71,0.21
29044,Dinéault,29,4520.258,1452.555,32.134,C,37.47,0.333
29045,Dirinon,29,3303.131,868.695,26.299,D,61.96,0.92
29046,Douarnenez,29,2558.889,470.386,18.382,D,5.45,0.149
29047,Le Drennec,29,964.045,51.539,5.346,E,4.43,1.109
29048,Edern,29,4016.793,405.982,10.107,D,19.73,0.627
29049,Elliant,29,7058.399,916.185,12.98,D,16.38,0.231
29051,Ergué-Gabéric,29,3957.131,1013.612,25.615,D,43.84,0.558
29053,Le Faou,29,1197.641,426.99,35.653,C,1.85,0.056
29054,La Feuillée,29,3156.343,1553.564,49.22,D,77.89,0.647
29055,Le Folgoët,29,981.517,47.572,4.847,E,6.54,1.774
29056,La Forest-Landerneau,29,928.387,305.028,32.856,C,8.28,0.35
29057,La Forêt-Fouesnant,29,1873.922,262.716,14.02,D,5.93,0.291
29058,Fouesnant,29,3221.843,635.833,19.735,D,11.85,0.24
29059,Garlan,29,1334.403,262.052,19.638,D,7.15,0.352
29060,Gouesnach,29,1713.789,525.598,30.669,D,37.4,0.918
